ID,Movie Name,Rating,runtime_minutes,Runtime,Genre,Metascore,Plot,Directors,Stars,Votes,Gross,Link,Votes Percent Rank,Rating Percent Rank,Significance Score
6177,The Mummy Returns,6.4,130,130 min,"Action, Adventure, Fantasy",48,"The mummified body of Imhotep is shipped to a museum in London, where he once again wakes and begins his campaign of rage and terror.","['Stephen Sommers', 'Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo']","['Brendan Fraser', 'Rachel Weisz', 'John Hannah', 'Arnold Vosloo']",335502,202019785,https://www.imdb.com/title/tt0209163/,0.944,0.344,1.288
8520,Fantastic Four,5.7,106,106 min,"Action, Adventure, Fantasy",40,"A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.","['Tim Story', 'Ioan Gruffudd', 'Michael Chiklis', 'Chris Evans', 'Jessica Alba']","['Ioan Gruffudd', 'Michael Chiklis', 'Chris Evans', 'Jessica Alba']",336360,154696080,https://www.imdb.com/title/tt0120667/,0.944,0.125,1.069
5339,Kong: Skull Island,6.6,118,118 min,"Action, Adventure, Fantasy",62,"After the Vietnam war, a team of scientists explores an uncharted island in the Pacific, venturing into the domain of the mighty Kong and must fight to escape a primal Eden.","['Jordan Vogt-Roberts', 'Tom Hiddleston', 'Samuel L. Jackson', 'Brie Larson', 'John C. Reilly']","['Tom Hiddleston', 'Samuel L. Jackson', 'Brie Larson', 'John C. Reilly']",330747,168052812,https://www.imdb.com/title/tt3731562/,0.943,0.426,1.369
5763,Pirates of the Caribbean: Dead Men Tell No Tales,6.5,129,129 min,"Action, Adventure, Fantasy",39,Captain Jack Sparrow is pursued by old rival Captain Salazar and a crew of deadly ghosts who have escaped from the Devil's Triangle. They're determined to kill every pirate at sea...notably Jack.,"['Joachim Rønning', 'Espen Sandberg', 'Johnny Depp', 'Geoffrey Rush', 'Javier Bardem', 'Orlando Bloom']","['Espen Sandberg', 'Johnny Depp', 'Geoffrey Rush', 'Javier Bardem', 'Orlando Bloom']",325567,172558876,https://www.imdb.com/title/tt1790809/,0.943,0.385,1.328
7377,Jurassic World: Fallen Kingdom,6.1,128,128 min,"Action, Adventure, Sci-Fi",51,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.","['J.A. Bayona', 'Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith']","['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith']",328076,417719760,https://www.imdb.com/title/tt4881806/,0.943,0.229,1.172
8002,Jurassic Park III,5.9,92,92 min,"Action, Adventure, Sci-Fi",42,"A decidedly odd couple with ulterior motives convince Dr. Grant to go to Isla Sorna for a holiday, but their unexpected landing startles the island's new inhabitants.","['Joe Johnston', 'Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola']","['Sam Neill', 'William H. Macy', 'Téa Leoni', 'Alessandro Nivola']",330839,181171875,https://www.imdb.com/title/tt0163025/,0.943,0.176,1.119
5441,Hitch,6.6,118,118 min,"Comedy, Romance",58,A smooth-talking man falls for a hardened columnist while helping a shy accountant woo a beautiful heiress.,"['Andy Tennant', 'Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta']","['Will Smith', 'Eva Mendes', 'Kevin James', 'Amber Valletta']",325383,179495555,https://www.imdb.com/title/tt0386588/,0.942,0.426,1.368
6167,Salt,6.4,100,100 min,"Action, Thriller",65,A CIA agent goes on the run after a defector accuses her of being a Russian spy.,"['Phillip Noyce', 'Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski']","['Angelina Jolie', 'Liev Schreiber', 'Chiwetel Ejiofor', 'Daniel Olbrychski']",321994,118311368,https://www.imdb.com/title/tt0944835/,0.942,0.344,1.286
8295,The Hangover Part III,5.8,100,100 min,"Comedy, Crime",30,"When one of their own is kidnapped by an angry gangster, the Wolf Pack must track down Mr. Chow, who has escaped from prison and is on the run.","['Todd Phillips', 'Bradley Cooper', 'Zach Galifianakis', 'Ed Helms', 'Justin Bartha']","['Bradley Cooper', 'Zach Galifianakis', 'Ed Helms', 'Justin Bartha']",323979,112200072,https://www.imdb.com/title/tt1951261/,0.942,0.15,1.092
8749,Transformers: Age of Extinction,5.6,165,165 min,"Action, Adventure, Sci-Fi",32,"When humanity allies with a bounty hunter in pursuit of Optimus Prime, the Autobots turn to a mechanic and his family for help.","['Michael Bay', 'Mark Wahlberg', 'Nicola Peltz Beckham', 'Jack Reynor', 'Stanley Tucci']","['Mark Wahlberg', 'Nicola Peltz Beckham', 'Jack Reynor', 'Stanley Tucci']",322209,245439076,https://www.imdb.com/title/tt2109248/,0.942,0.103,1.045
6162,The Dictator,6.4,83,83 min,Comedy,58,The heroic story of a dictator who risked his life to ensure that democracy would never come to the country he so lovingly oppressed.,"['Larry Charles', 'Sacha Baron Cohen', 'Anna Faris', 'John C. Reilly', 'Ben Kingsley']","['Sacha Baron Cohen', 'Anna Faris', 'John C. Reilly', 'Ben Kingsley']",319373,59650222,https://www.imdb.com/title/tt1645170/,0.94,0.344,1.284
6614,Neighbors,6.3,97,97 min,Comedy,68,"After they are forced to live next to a fraternity house, a couple with a newborn baby do whatever they can to take them down.","['Nicholas Stoller', 'Seth Rogen', 'Rose Byrne', 'Zac Efron', 'Lisa Kudrow']","['Seth Rogen', 'Rose Byrne', 'Zac Efron', 'Lisa Kudrow']",319476,150157400,https://www.imdb.com/title/tt2004420/,0.94,0.305,1.245
7414,Shrek the Third,6.1,93,93 min,"Animation, Adventure, Comedy",58,"Reluctantly designated as the heir to the land of Far, Far Away, Shrek hatches a plan to install the rebellious Artie as the new king while Princess Fiona tries to fend off a coup d'état by the jilted Prince Charming.","['Chris Miller', 'Raman Hui', 'Mike Myers', 'Cameron Diaz', 'Eddie Murphy', 'Antonio Banderas']","['Raman Hui', 'Mike Myers', 'Cameron Diaz', 'Eddie Murphy', 'Antonio Banderas']",319281,320706665,https://www.imdb.com/title/tt0413267/,0.94,0.229,1.169
5320,The Expendables 2,6.6,103,103 min,"Action, Adventure, Thriller",51,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.","['Simon West', 'Sylvester Stallone', 'Liam Hemsworth', 'Randy Couture', 'Jean-Claude Van Damme']","['Sylvester Stallone', 'Liam Hemsworth', 'Randy Couture', 'Jean-Claude Van Damme']",313809,85017401,https://www.imdb.com/title/tt1764651/,0.939,0.426,1.365
7055,Taken 2,6.2,92,92 min,"Action, Crime, Thriller",45,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.","['Olivier Megaton', 'Liam Neeson', 'Famke Janssen', 'Maggie Grace', 'Leland Orser']","['Liam Neeson', 'Famke Janssen', 'Maggie Grace', 'Leland Orser']",314144,139854287,https://www.imdb.com/title/tt1397280/,0.939,0.265,1.204
7403,Jumper,6.1,88,88 min,"Action, Adventure, Sci-Fi",35,A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,"['Doug Liman', 'Hayden Christensen', 'Samuel L. Jackson', 'Jamie Bell', 'Rachel Bilson']","['Hayden Christensen', 'Samuel L. Jackson', 'Jamie Bell', 'Rachel Bilson']",314107,80172128,https://www.imdb.com/title/tt0489099/,0.939,0.229,1.168
5419,The Bourne Legacy,6.6,135,135 min,"Action, Adventure, Thriller",61,"An expansion of the universe from Robert Ludlum's novels, centered on a new hero whose stakes have been triggered by the events of the previous three films.","['Tony Gilroy', 'Jeremy Renner', 'Rachel Weisz', 'Edward Norton', 'Scott Glenn']","['Jeremy Renner', 'Rachel Weisz', 'Edward Norton', 'Scott Glenn']",308928,113203870,https://www.imdb.com/title/tt1194173/,0.937,0.426,1.363
6195,Alien³,6.4,114,114 min,"Action, Horror, Sci-Fi",59,"Returning from LV-426, Ellen Ripley crash-lands on the maximum-security prison Fiorina 161, where she discovers that she has unwittingly brought along an unwelcome visitor.","['David Fincher', 'Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Paul McGann']","['Sigourney Weaver', 'Charles S. Dutton', 'Charles Dance', 'Paul McGann']",308191,55473600,https://www.imdb.com/title/tt0103644/,0.937,0.344,1.281
6993,300: Rise of an Empire,6.2,102,102 min,"Action, Drama",48,"Greek general Themistocles of Athens leads the naval charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander of the Persian navy.","['Noam Murro', 'Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Hans Matheson']","['Sullivan Stapleton', 'Eva Green', 'Lena Headey', 'Hans Matheson']",308251,106580051,https://www.imdb.com/title/tt1253863/,0.937,0.265,1.202
6199,Now You See Me 2,6.4,129,129 min,"Action, Adventure, Comedy",46,"The Four Horsemen resurface, and are forcibly recruited by a tech genius to pull off their most impossible heist yet.","['Jon M. Chu', 'Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Dave Franco']","['Jesse Eisenberg', 'Mark Ruffalo', 'Woody Harrelson', 'Dave Franco']",304012,65075540,https://www.imdb.com/title/tt3110958/,0.936,0.344,1.28
4978,Angels & Demons,6.7,138,138 min,"Action, Mystery, Thriller",48,Harvard symbologist Robert Langdon works with a nuclear physicist to solve a murder and prevent a terrorist act against the Vatican during one of the significant events within the church.,"['Ron Howard', 'Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer', 'Stellan Skarsgård']","['Tom Hanks', 'Ewan McGregor', 'Ayelet Zurer', 'Stellan Skarsgård']",301071,133375846,https://www.imdb.com/title/tt0808151/,0.935,0.469,1.404
5750,Fast & Furious,6.5,107,107 min,"Action, Crime, Thriller",46,"Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.","['Justin Lin', 'Vin Diesel', 'Paul Walker', 'Michelle Rodriguez', 'Jordana Brewster']","['Vin Diesel', 'Paul Walker', 'Michelle Rodriguez', 'Jordana Brewster']",298844,155064265,https://www.imdb.com/title/tt1013752/,0.935,0.385,1.32
5409,Prince of Persia: The Sands of Time,6.6,116,116 min,"Action, Adventure, Fantasy",50,A young fugitive prince and princess must stop a villain who unknowingly threatens to destroy the world with a special dagger that enables the magic sand inside to reverse time.,"['Mike Newell', 'Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley', 'Alfred Molina']","['Jake Gyllenhaal', 'Gemma Arterton', 'Ben Kingsley', 'Alfred Molina']",296432,90759676,https://www.imdb.com/title/tt0473075/,0.934,0.426,1.36
5775,Fantastic Beasts: The Crimes of Grindelwald,6.5,134,134 min,"Adventure, Family, Fantasy",52,"The second installment of the ""Fantastic Beasts"" series featuring the adventures of Magizoologist Newt Scamander.","['David Yates', 'Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler', 'Johnny Depp']","['Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler', 'Johnny Depp']",294408,159555901,https://www.imdb.com/title/tt4123430/,0.934,0.385,1.319
6577,Red Notice,6.3,118,118 min,"Action, Comedy, Thriller",37,An Interpol agent successfully tracks down the world's most wanted art thief with help from a rival thief. But nothing is as it seems as a series of double-crosses ensues.,"['Rawson Marshall Thurber', 'Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya']","['Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya']",292079,292079,https://www.imdb.com/title/tt7991608/,0.934,0.305,1.239
7401,Snow White and the Huntsman,6.1,127,127 min,"Action, Adventure, Drama",57,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.","['Rupert Sanders', 'Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin']","['Kristen Stewart', 'Chris Hemsworth', 'Charlize Theron', 'Sam Claflin']",295404,155332381,https://www.imdb.com/title/tt1735898/,0.934,0.229,1.163
6156,Alien: Covenant,6.4,122,122 min,"Horror, Sci-Fi, Thriller",65,"The crew of a colony ship, bound for a remote planet, discover an uncharted paradise with a threat beyond their imagination, and must attempt a harrowing escape.","['Ridley Scott', 'Michael Fassbender', 'Katherine Waterston', 'Billy Crudup', 'Danny McBride']","['Michael Fassbender', 'Katherine Waterston', 'Billy Crudup', 'Danny McBride']",290452,74262031,https://www.imdb.com/title/tt2316204/,0.933,0.344,1.277
8997,Green Lantern,5.5,114,114 min,"Action, Adventure, Sci-Fi",39,"Reckless test pilot Hal Jordan is granted an alien ring that bestows him with otherworldly powers that inducts him into an intergalactic police force, the Green Lantern Corps.","['Martin Campbell', 'Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong']","['Ryan Reynolds', 'Blake Lively', 'Peter Sarsgaard', 'Mark Strong']",290132,116601172,https://www.imdb.com/title/tt1133985/,0.933,0.085,1.018
9845,The Twilight Saga: New Moon,4.8,130,130 min,"Adventure, Drama, Fantasy",44,"Edward leaves Bella after an attack that nearly claimed her life, and, in her depression, she falls into yet another difficult relationship - this time with her close friend, Jacob Black.","['Chris Weitz', 'Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Christina Jastrzembska']","['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Christina Jastrzembska']",291136,296623634,https://www.imdb.com/title/tt1259571/,0.933,0.008,0.941
7396,Superman Returns,6.1,154,154 min,"Action, Adventure, Sci-Fi",72,"Superman returns to Earth after spending five years in space examining his homeworld Krypton. But he finds things have changed while he was gone, and he must once again prove himself important to the world.","['Bryan Singer', 'Brandon Routh', 'Kevin Spacey', 'Kate Bosworth', 'James Marsden']","['Brandon Routh', 'Kevin Spacey', 'Kate Bosworth', 'James Marsden']",287471,200081192,https://www.imdb.com/title/tt0348150/,0.932,0.229,1.161
8249,Clash of the Titans,5.8,106,106 min,"Action, Adventure, Fantasy",39,"Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.","['Louis Leterrier', 'Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Jason Flemyng']","['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Jason Flemyng']",287348,163214888,https://www.imdb.com/title/tt0800320/,0.932,0.15,1.082
5773,Gone in 60 Seconds,6.5,118,118 min,"Action, Crime, Thriller",35,A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.,"['Dominic Sena', 'Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'T.J. Cross']","['Nicolas Cage', 'Angelina Jolie', 'Giovanni Ribisi', 'T.J. Cross']",286413,101648571,https://www.imdb.com/title/tt0187078/,0.931,0.385,1.316
6585,Terminator Genisys,6.3,126,126 min,"Action, Adventure, Sci-Fi",38,"When John Connor, leader of the human resistance, sends Sgt. Kyle Reese back to 1984 to protect Sarah Connor and safeguard the future, an unexpected turn of events creates a fractured timeline.","['Alan Taylor', 'Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke', 'Jai Courtney']","['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke', 'Jai Courtney']",284900,89760956,https://www.imdb.com/title/tt1340138/,0.931,0.305,1.236
7717,The Fast and the Furious: Tokyo Drift,6,104,104 min,"Action, Crime, Thriller",45,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.,"['Justin Lin', 'Lucas Black', 'Zachery Ty Bryan', 'Shad Moss', 'Damien Marzette']","['Lucas Black', 'Zachery Ty Bryan', 'Shad Moss', 'Damien Marzette']",285037,62514415,https://www.imdb.com/title/tt0463985/,0.931,0.202,1.133
7981,2 Fast 2 Furious,5.9,107,107 min,"Action, Crime, Thriller",38,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself.,"['John Singleton', 'Paul Walker', 'Tyrese Gibson', 'Cole Hauser', 'Eva Mendes']","['Paul Walker', 'Tyrese Gibson', 'Cole Hauser', 'Eva Mendes']",285274,127154901,https://www.imdb.com/title/tt0322259/,0.931,0.176,1.107
5794,Olympus Has Fallen,6.5,119,119 min,"Action, Thriller",41,Secret Service agent Mike Banning finds himself trapped inside the White House in the wake of a terrorist attack and works with national security to rescue the President from his kidnappers.,"['Antoine Fuqua', 'Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']","['Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett']",283927,98925640,https://www.imdb.com/title/tt2302755/,0.93,0.385,1.315
5359,John Carter,6.6,132,132 min,"Action, Adventure, Sci-Fi",51,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior.","['Andrew Stanton', 'Taylor Kitsch', 'Lynn Collins', 'Willem Dafoe', 'Samantha Morton']","['Taylor Kitsch', 'Lynn Collins', 'Willem Dafoe', 'Samantha Morton']",279252,73078100,https://www.imdb.com/title/tt0401729/,0.929,0.426,1.355
5801,Zoolander,6.5,90,90 min,Comedy,61,"At the end of his career, a clueless fashion model is brainwashed to kill the Prime Minister of Malaysia.","['Ben Stiller', 'Ben Stiller', 'Owen Wilson', 'Christine Taylor', 'Will Ferrell']","['Ben Stiller', 'Owen Wilson', 'Christine Taylor', 'Will Ferrell']",281518,45172250,https://www.imdb.com/title/tt0196229/,0.929,0.385,1.314
